PWSID,PWS_NAME,PWS_TYPE_CODE,ADDRESS_LINE1,ADDRESS_LINE2,ZIP_CODE,CITY_NAME,EPA_REGION,PRIMACY_AGENCY_CODE,POPULATION_SERVED_COUNT,ORG_NAME,STATE_CODE,COUNTIES_SERVED
OR4195407,BELLAGIO AUTO CAMP,TNCWS,PO BOX 422,,97538,SELMA,10,OR,20,"WATTERS, DAMON",OR,Josephine
OR4195410,FORDYCE FARM,TNCWS,7023 SUNNYVIEW RD,,97305,SALEM,10,OR,40,"FORDYCE, GRAHAM",OR,Marion
OR4195413,PLAINVIEW GROCERY,TNCWS,11800 NW CORNELIUS PASS RD,,97231,PORTLAND,10,OR,75,"LINDEN, DAVID",OR,Multnomah
OR4195415,CRACKER BARREL GROCERY,TNCWS,15005 NW SAUVIES ISLAND RD,,97231,PORTLAND,10,OR,150,"YOM, KAE",OR,Multnomah
OR4195417,RAINIER CONGREGATION OF JW,TNCWS,PO BOX 331,,97048,RAINIER,10,OR,90,"DACK, BURTON",OR,Columbia
OR4195419,ALBANY RIFLE %26 PISTOL CLUB,TNCWS,29999 SADDLE BUTTE ROAD,,97377,SHEDD,10,OR,50,"BOESCH, BRIAN",OR,Linn
OR4195420,EMERALD VALLEY RV PARK,TNCWS,"1800 SW 1ST AVENUE, SUITE 220",,97201,PORTLAND,10,OR,75,"REINGOLD, JEFF",OR,Marion
OR4195422,HOLLAND YOUTH PARK,TNCWS,4694 BUCKHORN CT SE,,97317,SALEM,10,OR,25,"HALFMAN, TIM",OR,Marion
OR4195424,ANTIQUE POWERLAND - NORTH,TNCWS,3995 BROOKLAKE RD NE,,97303,SALEM,10,OR,140,"DUCHATEAU, PAUL",OR,Marion
OR4195425,ANTIQUE POWERLAND - SOUTH,TNCWS,3995 BROOKLAKE RD NE,,97303,SALEM,10,OR,280,"DUCHATEAU, PAUL",OR,Marion
OR4195426,KLAMATH OUTDOOR SCIENCE SCHOOL,TNCWS,PO BOX 721,,97601,KLAMATH FALLS,10,OR,50,"HUNT, LEWIS B",OR,Klamath
OR4195427,OSU EXPERIMENT CENTER,TNCWS,"10 S OAKDALE, ROOM 208",,97501,MEDFORD,10,OR,30,"BROWN, JERRAD",OR,Jackson
OR4195429,ROGUE FARMS,TNCWS,2320 OSU DRIVE,,97365,NEWPORT,10,OR,25,"BROWN, ERIC",OR,Polk
OR4195430,TRANSFORMATION WELLNESS CENTER,TNCWS,3647 HWY 39,,97603,KLAMATH FALLS,10,OR,28,"JONES, TERRY",OR,Klamath
OR4195431,PGE BIGLOW CANYON,TNCWS,PO BOX 130,96900 HERIN LANE,97065,WASCO,10,OR,30,"CHRISTIANSEN, RANDY",OR,Sherman
OR4195433,FED EX - HERMISTON,NTNCWS,28564 WESTPORT LN,,97838,HERMISTON,10,OR,80,"MELDER, TOM",OR,Umatilla
OR4195434,BUY 2 AT RICE HILL,TNCWS,4105 FRANKLIN BLVD,,97403,EUGENE,10,OR,133,"ROOS-FRANKLIN, BARB",OR,Douglas
OR4195437,TRINITY LUTHERAN CHURCH,TNCWS,7365 MERIDIAN RD NE,,97381,SILVERTON,10,OR,75,"GOSCHIE, GLENN",OR,Marion
OR4195438,BLACK PALOMINO SALOON,TNCWS,PO BOX 312,,97914,ONTARIO,10,OR,25,"HOLTRY, HEATHER",OR,Malheur
OR4195440,HOLY REDEEMER CATHOLIC CHURCH,TNCWS,PO BOX 299,,97739,LA PINE,10,OR,150,"PIGMAN, DONNA",OR,Deschutes
OR4195443,CAMP RILEA,NTNCWS,91204 RILEA OREGON RD,,97146,WARRENTON,10,OR,136,"HAAG, JOEL",OR,Clatsop
OR4195444,LONE MOUNTAIN RV PARK,TNCWS,1772 ROSS LANE,,97501,MEDFORD,10,OR,30,"WOODBURY, GLENN",OR,Josephine
OR4195446,BANDON BY THE SEA RV WEST,TNCWS,49612 HWY 101 S,,97411,BANDON,10,OR,100,"BRYSON, BOB/ROSE",OR,Coos
OR4195451,BANDON CROSSINGS GC - SNACK SHACK,TNCWS,121 DEER VALLEY RD,"87528 DEW VALLEY RD, BANDON 97411",97405,EUGENE,10,OR,60,"SMITH, CARLA/REX",OR,Coos
OR4195452,CLACKAMAS CO PKS - BOONES FERRY MARINA,TNCWS,150 BEAVERCREEK ROAD,,97045,OREGON CITY,10,OR,50,"RIGGS, TOM",OR,Clackamas
OR4195453,OAK PARK CONGREGATION,TNCWS,4719 JADE ST NE,,97305,SALEM,10,OR,130,"TRUAX, JAMES L",OR,Marion
OR4195456,CRAWFORD ELECTRIC,TNCWS,PO BOX 535,,97383,STAYTON,10,OR,25,"CARROLL, CHRIS",OR,Marion
